transcriptID	geneID
Niben101Scf09698g00004.1	Niben101Scf09698g00004
Niben101Scf09698g00002.1	Niben101Scf09698g00002
Niben101Scf09698g01001.1	Niben101Scf09698g01001
Niben101Scf09698g01021.1	Niben101Scf09698g01021
Niben101Scf09698g01032.1	Niben101Scf09698g01032
Niben101Scf09698g01006.1	Niben101Scf09698g01006
Niben101Scf09698g01005.1	Niben101Scf09698g01005
Niben101Scf09698g01004.1	Niben101Scf09698g01004
Niben101Scf09698g01022.1	Niben101Scf09698g01022
Niben101Scf09698g01035.1	Niben101Scf09698g01035
Niben101Scf07824g00001.1	Niben101Scf07824g00001
Niben101Scf07824g00009.1	Niben101Scf07824g00009
Niben101Scf07824g00003.1	Niben101Scf07824g00003
Niben101Ctg14642g00001.1	Niben101Ctg14642g00001
Niben101Ctg14642g00003.1	Niben101Ctg14642g00003
Niben101Scf02895g01012.1	Niben101Scf02895g01012
Niben101Scf02895g01003.1	Niben101Scf02895g01003
Niben101Scf02895g01016.1	Niben101Scf02895g01016
Niben101Scf02895g02003.1	Niben101Scf02895g02003
Niben101Scf02895g02004.1	Niben101Scf02895g02004
Niben101Scf02895g03001.1	Niben101Scf02895g03001
Niben101Scf02895g04004.1	Niben101Scf02895g04004
Niben101Scf02895g04009.1	Niben101Scf02895g04009
Niben101Scf02895g04005.1	Niben101Scf02895g04005
Niben101Scf05084g00006.1	Niben101Scf05084g00006
Niben101Scf05084g00007.1	Niben101Scf05084g00007
Niben101Scf05084g00008.1	Niben101Scf05084g00008
Niben101Scf05084g02002.1	Niben101Scf05084g02002
Niben101Scf06583g00001.1	Niben101Scf06583g00001
Niben101Scf06583g01004.1	Niben101Scf06583g01004
Niben101Scf06583g01005.1	Niben101Scf06583g01005
Niben101Scf06583g01003.1	Niben101Scf06583g01003
Niben101Scf06583g01006.1	Niben101Scf06583g01006
Niben101Scf06583g01007.1	Niben101Scf06583g01007
Niben101Scf06583g02002.1	Niben101Scf06583g02002
Niben101Scf06583g03009.1	Niben101Scf06583g03009
Niben101Scf06583g03008.1	Niben101Scf06583g03008
Niben101Scf06583g04001.1	Niben101Scf06583g04001
Niben101Scf06583g04009.1	Niben101Scf06583g04009
Niben101Scf06583g04007.1	Niben101Scf06583g04007
Niben101Scf06583g04008.1	Niben101Scf06583g04008
Niben101Scf06583g04006.1	Niben101Scf06583g04006
Niben101Scf09560g00009.1	Niben101Scf09560g00009
Niben101Scf09560g00003.1	Niben101Scf09560g00003
Niben101Scf09560g01002.1	Niben101Scf09560g01002
Niben101Scf09560g02001.1	Niben101Scf09560g02001
Niben101Scf09560g02017.1	Niben101Scf09560g02017
Niben101Scf24335g00001.1	Niben101Scf24335g00001
Niben101Ctg14880g00003.1	Niben101Ctg14880g00003
Niben101Scf05800g00005.1	Niben101Scf05800g00005
Niben101Scf05800g01005.1	Niben101Scf05800g01005
Niben101Scf05800g01006.1	Niben101Scf05800g01006
Niben101Scf05800g02006.1	Niben101Scf05800g02006
Niben101Scf05800g02020.1	Niben101Scf05800g02020
Niben101Scf05800g02014.1	Niben101Scf05800g02014
Niben101Scf05800g02021.1	Niben101Scf05800g02021
Niben101Scf05800g02009.1	Niben101Scf05800g02009
Niben101Scf05800g02018.1	Niben101Scf05800g02018
Niben101Scf05800g02016.1	Niben101Scf05800g02016
Niben101Scf05800g02008.1	Niben101Scf05800g02008
Niben101Scf04134g00001.1	Niben101Scf04134g00001
Niben101Scf04134g01007.1	Niben101Scf04134g01007
Niben101Scf04134g01014.1	Niben101Scf04134g01014
Niben101Scf04134g01006.1	Niben101Scf04134g01006
Niben101Scf04134g01015.1	Niben101Scf04134g01015
Niben101Scf04134g01016.1	Niben101Scf04134g01016
Niben101Scf04134g01017.1	Niben101Scf04134g01017
Niben101Scf04134g02005.1	Niben101Scf04134g02005
Niben101Scf04134g02004.1	Niben101Scf04134g02004
Niben101Scf04134g03009.1	Niben101Scf04134g03009
Niben101Scf04134g03003.1	Niben101Scf04134g03003
Niben101Scf04134g03012.1	Niben101Scf04134g03012
Niben101Scf12874g00009.1	Niben101Scf12874g00009
Niben101Scf12874g00001.1	Niben101Scf12874g00001
Niben101Ctg15284g00001.1	Niben101Ctg15284g00001
Niben101Scf00192g00001.1	Niben101Scf00192g00001
Niben101Scf00192g01023.1	Niben101Scf00192g01023
Niben101Scf00192g01022.1	Niben101Scf00192g01022
Niben101Scf00192g01004.1	Niben101Scf00192g01004
Niben101Scf00192g01024.1	Niben101Scf00192g01024
Niben101Scf00192g01021.1	Niben101Scf00192g01021
Niben101Scf00192g01027.1	Niben101Scf00192g01027
Niben101Scf00941g00007.1	Niben101Scf00941g00007
Niben101Scf00941g00013.1	Niben101Scf00941g00013
Niben101Scf00941g00014.1	Niben101Scf00941g00014
Niben101Scf00941g02003.1	Niben101Scf00941g02003
Niben101Scf00941g02004.1	Niben101Scf00941g02004
Niben101Scf00941g03013.1	Niben101Scf00941g03013
Niben101Scf00941g03001.1	Niben101Scf00941g03001
Niben101Scf00941g03002.1	Niben101Scf00941g03002
Niben101Scf00941g03004.1	Niben101Scf00941g03004
Niben101Scf00941g03012.1	Niben101Scf00941g03012
Niben101Scf00941g04005.1	Niben101Scf00941g04005
Niben101Scf00941g06017.1	Niben101Scf00941g06017
Niben101Scf00941g06004.1	Niben101Scf00941g06004
Niben101Scf00941g06015.1	Niben101Scf00941g06015
Niben101Scf05373g00005.1	Niben101Scf05373g00005
Niben101Scf05373g01006.1	Niben101Scf05373g01006
Niben101Scf05373g01004.1	Niben101Scf05373g01004
Niben101Scf05373g01003.1	Niben101Scf05373g01003
Niben101Scf05373g02013.1	Niben101Scf05373g02013
Niben101Scf05373g02004.1	Niben101Scf05373g02004
Niben101Scf05373g02019.1	Niben101Scf05373g02019
Niben101Scf05373g02003.1	Niben101Scf05373g02003
Niben101Ctg09468g00002.1	Niben101Ctg09468g00002
Niben101Scf01970g00004.1	Niben101Scf01970g00004
Niben101Scf01970g01011.1	Niben101Scf01970g01011
Niben101Scf01970g01021.1	Niben101Scf01970g01021
Niben101Scf01970g01025.1	Niben101Scf01970g01025
Niben101Scf01970g01013.1	Niben101Scf01970g01013
Niben101Scf01970g01012.1	Niben101Scf01970g01012
Niben101Scf01970g01015.1	Niben101Scf01970g01015
Niben101Scf01970g02002.1	Niben101Scf01970g02002
Niben101Scf01970g03001.1	Niben101Scf01970g03001
Niben101Scf01970g06011.1	Niben101Scf01970g06011
Niben101Scf01970g06008.1	Niben101Scf01970g06008
Niben101Scf01970g06013.1	Niben101Scf01970g06013
Niben101Scf01970g06006.1	Niben101Scf01970g06006
Niben101Scf01970g07024.1	Niben101Scf01970g07024
Niben101Scf01970g07025.1	Niben101Scf01970g07025
Niben101Scf01970g07019.1	Niben101Scf01970g07019
Niben101Scf01970g07027.1	Niben101Scf01970g07027
Niben101Scf01970g07003.1	Niben101Scf01970g07003
Niben101Scf01970g07015.1	Niben101Scf01970g07015
Niben101Scf01970g08001.1	Niben101Scf01970g08001
Niben101Scf01970g08013.1	Niben101Scf01970g08013
Niben101Scf01970g08002.1	Niben101Scf01970g08002
Niben101Ctg15207g00002.1	Niben101Ctg15207g00002
Niben101Scf03539g00001.1	Niben101Scf03539g00001
Niben101Scf03539g00003.1	Niben101Scf03539g00003
Niben101Scf03539g00002.1	Niben101Scf03539g00002
Niben101Scf03539g00004.1	Niben101Scf03539g00004
Niben101Scf08803g00004.1	Niben101Scf08803g00004
Niben101Scf08803g00005.1	Niben101Scf08803g00005
Niben101Scf08803g00015.1	Niben101Scf08803g00015
Niben101Scf08803g00016.1	Niben101Scf08803g00016
Niben101Scf00558g00005.1	Niben101Scf00558g00005
Niben101Scf00558g00006.1	Niben101Scf00558g00006
Niben101Scf00558g00001.1	Niben101Scf00558g00001
Niben101Scf00558g00007.1	Niben101Scf00558g00007
Niben101Scf00558g00004.1	Niben101Scf00558g00004
Niben101Scf00558g00003.1	Niben101Scf00558g00003
Niben101Scf07497g00004.1	Niben101Scf07497g00004
Niben101Scf07497g01009.1	Niben101Scf07497g01009
Niben101Scf07497g01004.1	Niben101Scf07497g01004
Niben101Scf07497g02001.1	Niben101Scf07497g02001
Niben101Scf07497g03004.1	Niben101Scf07497g03004
Niben101Scf05750g00011.1	Niben101Scf05750g00011
Niben101Scf05750g00010.1	Niben101Scf05750g00010
Niben101Scf05750g00008.1	Niben101Scf05750g00008
Niben101Scf05750g00026.1	Niben101Scf05750g00026
Niben101Scf05750g00019.1	Niben101Scf05750g00019
Niben101Scf05750g00006.1	Niben101Scf05750g00006
Niben101Scf05750g00009.1	Niben101Scf05750g00009
Niben101Scf05750g01011.1	Niben101Scf05750g01011
Niben101Scf05750g01007.1	Niben101Scf05750g01007
Niben101Scf05750g01009.1	Niben101Scf05750g01009
Niben101Scf05750g01010.1	Niben101Scf05750g01010
Niben101Scf05750g01016.1	Niben101Scf05750g01016
Niben101Scf05750g02008.1	Niben101Scf05750g02008
Niben101Scf05750g02001.1	Niben101Scf05750g02001
Niben101Scf05750g03019.1	Niben101Scf05750g03019
Niben101Scf05750g03032.1	Niben101Scf05750g03032
Niben101Scf05750g03001.1	Niben101Scf05750g03001
Niben101Scf05750g03012.1	Niben101Scf05750g03012
Niben101Scf05750g03033.1	Niben101Scf05750g03033
Niben101Scf05750g03024.1	Niben101Scf05750g03024
Niben101Scf05750g03023.1	Niben101Scf05750g03023
Niben101Scf05750g04011.1	Niben101Scf05750g04011
Niben101Scf05750g04013.1	Niben101Scf05750g04013
Niben101Scf05750g04002.1	Niben101Scf05750g04002
Niben101Scf05750g04010.1	Niben101Scf05750g04010
Niben101Scf06867g03002.1	Niben101Scf06867g03002
Niben101Scf06867g03004.1	Niben101Scf06867g03004
Niben101Scf06867g05005.1	Niben101Scf06867g05005
Niben101Scf13361g00003.1	Niben101Scf13361g00003
Niben101Scf13361g00004.1	Niben101Scf13361g00004
Niben101Scf13361g01009.1	Niben101Scf13361g01009
Niben101Scf13361g01005.1	Niben101Scf13361g01005
Niben101Scf13361g01010.1	Niben101Scf13361g01010
Niben101Scf13361g01007.1	Niben101Scf13361g01007
Niben101Scf08941g00004.1	Niben101Scf08941g00004
Niben101Scf00794g00001.1	Niben101Scf00794g00001
Niben101Scf00794g00012.1	Niben101Scf00794g00012
Niben101Ctg01765g00001.1	Niben101Ctg01765g00001
Niben101Ctg10121g00001.1	Niben101Ctg10121g00001
Niben101Scf04567g00003.1	Niben101Scf04567g00003
Niben101Scf04567g01003.1	Niben101Scf04567g01003
Niben101Scf04567g01009.1	Niben101Scf04567g01009
Niben101Scf04567g01008.1	Niben101Scf04567g01008
Niben101Scf04567g03025.1	Niben101Scf04567g03025
Niben101Scf04567g03028.1	Niben101Scf04567g03028
Niben101Scf04567g03029.1	Niben101Scf04567g03029
Niben101Scf04567g03031.1	Niben101Scf04567g03031
Niben101Scf16107g00007.1	Niben101Scf16107g00007
Niben101Scf00549g01001.1	Niben101Scf00549g01001
Niben101Scf03888g00002.1	Niben101Scf03888g00002
Niben101Scf03888g01001.1	Niben101Scf03888g01001
Niben101Scf03888g01005.1	Niben101Scf03888g01005
Niben101Scf03888g01021.1	Niben101Scf03888g01021
Niben101Scf03888g01007.1	Niben101Scf03888g01007
Niben101Scf03888g01020.1	Niben101Scf03888g01020
Niben101Scf03888g01018.1	Niben101Scf03888g01018
Niben101Scf03888g01017.1	Niben101Scf03888g01017
Niben101Scf03888g01019.1	Niben101Scf03888g01019
Niben101Scf02433g00004.1	Niben101Scf02433g00004
Niben101Scf02433g00011.1	Niben101Scf02433g00011
Niben101Scf02433g00002.1	Niben101Scf02433g00002
Niben101Scf02433g01001.1	Niben101Scf02433g01001
Niben101Scf02433g02008.1	Niben101Scf02433g02008
Niben101Scf02433g02006.1	Niben101Scf02433g02006
Niben101Scf02433g03006.1	Niben101Scf02433g03006
Niben101Scf02433g04001.1	Niben101Scf02433g04001
Niben101Scf02433g04002.1	Niben101Scf02433g04002
Niben101Scf02433g06003.1	Niben101Scf02433g06003
Niben101Scf02433g06015.1	Niben101Scf02433g06015
Niben101Scf02433g06014.1	Niben101Scf02433g06014
Niben101Scf00756g01005.1	Niben101Scf00756g01005
Niben101Scf00756g01012.1	Niben101Scf00756g01012
Niben101Scf00756g01014.1	Niben101Scf00756g01014
Niben101Scf00756g01011.1	Niben101Scf00756g01011
Niben101Scf00756g02002.1	Niben101Scf00756g02002
Niben101Scf31195g00005.1	Niben101Scf31195g00005
Niben101Scf07838g00012.1	Niben101Scf07838g00012
Niben101Scf07838g00011.1	Niben101Scf07838g00011
Niben101Scf00947g00001.1	Niben101Scf00947g00001
Niben101Scf07025g00014.1	Niben101Scf07025g00014
Niben101Scf10482g00006.1	Niben101Scf10482g00006
Niben101Scf10482g01014.1	Niben101Scf10482g01014
Niben101Scf10482g01001.1	Niben101Scf10482g01001
Niben101Scf10482g01020.1	Niben101Scf10482g01020
Niben101Scf10482g01024.1	Niben101Scf10482g01024
Niben101Scf10482g01016.1	Niben101Scf10482g01016
Niben101Scf10482g01022.1	Niben101Scf10482g01022
Niben101Scf00777g00004.1	Niben101Scf00777g00004
Niben101Scf00777g01001.1	Niben101Scf00777g01001
Niben101Scf00777g01010.1	Niben101Scf00777g01010
Niben101Scf00777g02003.1	Niben101Scf00777g02003
Niben101Scf00777g03020.1	Niben101Scf00777g03020
Niben101Scf00777g03006.1	Niben101Scf00777g03006
Niben101Scf00777g03019.1	Niben101Scf00777g03019
Niben101Scf00777g04007.1	Niben101Scf00777g04007
Niben101Scf00777g04013.1	Niben101Scf00777g04013
Niben101Scf00777g04004.1	Niben101Scf00777g04004
Niben101Scf00777g04014.1	Niben101Scf00777g04014
Niben101Scf00777g05017.1	Niben101Scf00777g05017
Niben101Scf00777g05008.1	Niben101Scf00777g05008
Niben101Scf00777g05009.1	Niben101Scf00777g05009
Niben101Scf00777g06008.1	Niben101Scf00777g06008
Niben101Scf00777g06012.1	Niben101Scf00777g06012
Niben101Scf02139g00001.1	Niben101Scf02139g00001
Niben101Scf02139g02002.1	Niben101Scf02139g02002
Niben101Scf02139g02009.1	Niben101Scf02139g02009
Niben101Scf02139g02011.1	Niben101Scf02139g02011
Niben101Scf02139g03005.1	Niben101Scf02139g03005
Niben101Scf02139g03002.1	Niben101Scf02139g03002
Niben101Scf02139g04017.1	Niben101Scf02139g04017
Niben101Scf02139g04018.1	Niben101Scf02139g04018
Niben101Scf02139g04019.1	Niben101Scf02139g04019
Niben101Scf02139g04001.1	Niben101Scf02139g04001
Niben101Scf02139g05001.1	Niben101Scf02139g05001
Niben101Scf02139g06004.1	Niben101Scf02139g06004
Niben101Scf02139g06009.1	Niben101Scf02139g06009
Niben101Scf02139g07002.1	Niben101Scf02139g07002
Niben101Scf02139g07001.1	Niben101Scf02139g07001
Niben101Ctg14905g00002.1	Niben101Ctg14905g00002
Niben101Scf04304g01001.1	Niben101Scf04304g01001
Niben101Scf04304g02007.1	Niben101Scf04304g02007
Niben101Scf04304g02011.1	Niben101Scf04304g02011
Niben101Scf03798g00001.1	Niben101Scf03798g00001
Niben101Scf03798g00008.1	Niben101Scf03798g00008
Niben101Scf03185g00007.1	Niben101Scf03185g00007
Niben101Scf03185g00003.1	Niben101Scf03185g00003
Niben101Scf03185g01008.1	Niben101Scf03185g01008
Niben101Scf03185g01009.1	Niben101Scf03185g01009
Niben101Scf03185g01019.1	Niben101Scf03185g01019
Niben101Scf03185g01010.1	Niben101Scf03185g01010
Niben101Ctg16055g00003.1	Niben101Ctg16055g00003
Niben101Scf04262g00007.1	Niben101Scf04262g00007
Niben101Scf04262g00025.1	Niben101Scf04262g00025
Niben101Scf06783g00003.1	Niben101Scf06783g00003
Niben101Scf02831g00002.1	Niben101Scf02831g00002
Niben101Scf02831g00017.1	Niben101Scf02831g00017
Niben101Scf02831g00016.1	Niben101Scf02831g00016
Niben101Scf02831g00003.1	Niben101Scf02831g00003
Niben101Scf02831g01009.1	Niben101Scf02831g01009
Niben101Scf02831g01002.1	Niben101Scf02831g01002
Niben101Scf02831g01008.1	Niben101Scf02831g01008
Niben101Scf02831g01005.1	Niben101Scf02831g01005
Niben101Scf02831g02020.1	Niben101Scf02831g02020
Niben101Scf02831g02012.1	Niben101Scf02831g02012
Niben101Scf02831g02023.1	Niben101Scf02831g02023
Niben101Scf02831g02022.1	Niben101Scf02831g02022
Niben101Scf02831g02021.1	Niben101Scf02831g02021
Niben101Scf02831g02031.1	Niben101Scf02831g02031
Niben101Scf02831g02032.1	Niben101Scf02831g02032
Niben101Scf02831g03022.1	Niben101Scf02831g03022
Niben101Scf02831g03001.1	Niben101Scf02831g03001
Niben101Scf02831g03016.1	Niben101Scf02831g03016
Niben101Scf02831g03013.1	Niben101Scf02831g03013
Niben101Scf02831g03005.1	Niben101Scf02831g03005
Niben101Scf02831g03003.1	Niben101Scf02831g03003
Niben101Scf02831g03004.1	Niben101Scf02831g03004
Niben101Scf02831g04006.1	Niben101Scf02831g04006
Niben101Scf02831g04004.1	Niben101Scf02831g04004
Niben101Scf02831g04005.1	Niben101Scf02831g04005
Niben101Scf02831g05015.1	Niben101Scf02831g05015
Niben101Scf02831g05014.1	Niben101Scf02831g05014
Niben101Scf02831g06010.1	Niben101Scf02831g06010
Niben101Scf02831g06009.1	Niben101Scf02831g06009
Niben101Scf02831g06007.1	Niben101Scf02831g06007
Niben101Scf02831g06008.1	Niben101Scf02831g06008
Niben101Scf02831g07014.1	Niben101Scf02831g07014
Niben101Scf02831g07012.1	Niben101Scf02831g07012
Niben101Scf02831g07006.1	Niben101Scf02831g07006
Niben101Scf02831g07011.1	Niben101Scf02831g07011
Niben101Scf02831g07010.1	Niben101Scf02831g07010
Niben101Scf02831g08011.1	Niben101Scf02831g08011
Niben101Scf02831g08015.1	Niben101Scf02831g08015
Niben101Scf02831g08009.1	Niben101Scf02831g08009
Niben101Scf04933g00011.1	Niben101Scf04933g00011
Niben101Scf04933g00015.1	Niben101Scf04933g00015
Niben101Scf04933g00008.1	Niben101Scf04933g00008
Niben101Scf04933g01011.1	Niben101Scf04933g01011
Niben101Scf04933g01009.1	Niben101Scf04933g01009
Niben101Scf04933g01008.1	Niben101Scf04933g01008
Niben101Scf04933g02001.1	Niben101Scf04933g02001
Niben101Scf01831g00001.1	Niben101Scf01831g00001
Niben101Scf01831g01004.1	Niben101Scf01831g01004
Niben101Scf01831g01005.1	Niben101Scf01831g01005
Niben101Scf01831g02001.1	Niben101Scf01831g02001
Niben101Scf01831g02006.1	Niben101Scf01831g02006
Niben101Scf01831g03010.1	Niben101Scf01831g03010
Niben101Scf01831g03013.1	Niben101Scf01831g03013
Niben101Scf06113g00012.1	Niben101Scf06113g00012
Niben101Scf06113g00017.1	Niben101Scf06113g00017
Niben101Scf06113g00016.1	Niben101Scf06113g00016
Niben101Scf06113g00013.1	Niben101Scf06113g00013
Niben101Scf06113g00019.1	Niben101Scf06113g00019
Niben101Scf06113g00020.1	Niben101Scf06113g00020
Niben101Scf06113g00018.1	Niben101Scf06113g00018
Niben101Scf06113g00021.1	Niben101Scf06113g00021
Niben101Scf06113g00022.1	Niben101Scf06113g00022
Niben101Scf06113g01002.1	Niben101Scf06113g01002
Niben101Scf06113g01011.1	Niben101Scf06113g01011
Niben101Scf06113g03005.1	Niben101Scf06113g03005
Niben101Scf06113g03003.1	Niben101Scf06113g03003
Niben101Scf06113g03004.1	Niben101Scf06113g03004
Niben101Scf00544g00002.1	Niben101Scf00544g00002
Niben101Scf00544g00003.1	Niben101Scf00544g00003
Niben101Scf00544g00004.1	Niben101Scf00544g00004
Niben101Scf00544g00005.1	Niben101Scf00544g00005
Niben101Scf18815g00005.1	Niben101Scf18815g00005
Niben101Ctg16493g00002.1	Niben101Ctg16493g00002
Niben101Scf07227g00010.1	Niben101Scf07227g00010
Niben101Scf07227g00012.1	Niben101Scf07227g00012
Niben101Scf07227g00009.1	Niben101Scf07227g00009
Niben101Scf07227g00011.1	Niben101Scf07227g00011
Niben101Scf07227g01008.1	Niben101Scf07227g01008
Niben101Scf07227g01009.1	Niben101Scf07227g01009
Niben101Scf07227g01019.1	Niben101Scf07227g01019
Niben101Scf07227g01020.1	Niben101Scf07227g01020
Niben101Scf07227g02005.1	Niben101Scf07227g02005
Niben101Scf07227g02008.1	Niben101Scf07227g02008
Niben101Scf05767g00001.1	Niben101Scf05767g00001
Niben101Scf05767g00007.1	Niben101Scf05767g00007
Niben101Scf05767g00013.1	Niben101Scf05767g00013
Niben101Scf05767g00009.1	Niben101Scf05767g00009
Niben101Scf05767g01004.1	Niben101Scf05767g01004
Niben101Scf05767g01007.1	Niben101Scf05767g01007
Niben101Scf05767g01008.1	Niben101Scf05767g01008
Niben101Scf05767g01002.1	Niben101Scf05767g01002
Niben101Scf05767g01014.1	Niben101Scf05767g01014
Niben101Scf05767g02003.1	Niben101Scf05767g02003
Niben101Scf05767g03003.1	Niben101Scf05767g03003
Niben101Scf05767g03004.1	Niben101Scf05767g03004
Niben101Scf05767g03007.1	Niben101Scf05767g03007
Niben101Scf05767g03024.1	Niben101Scf05767g03024
Niben101Scf05767g03018.1	Niben101Scf05767g03018
Niben101Scf05767g03017.1	Niben101Scf05767g03017
Niben101Scf05767g03006.1	Niben101Scf05767g03006
Niben101Scf05767g04004.1	Niben101Scf05767g04004
Niben101Scf05767g04009.1	Niben101Scf05767g04009
Niben101Scf05767g04010.1	Niben101Scf05767g04010
Niben101Scf05767g05006.1	Niben101Scf05767g05006
Niben101Scf05767g05005.1	Niben101Scf05767g05005
Niben101Scf05767g06011.1	Niben101Scf05767g06011
Niben101Scf05767g06008.1	Niben101Scf05767g06008
Niben101Scf05767g07011.1	Niben101Scf05767g07011
Niben101Scf05767g07005.1	Niben101Scf05767g07005
Niben101Scf05767g07012.1	Niben101Scf05767g07012
Niben101Scf05767g07004.1	Niben101Scf05767g07004
Niben101Scf05767g08017.1	Niben101Scf05767g08017
Niben101Scf05767g08014.1	Niben101Scf05767g08014
Niben101Scf05767g08020.1	Niben101Scf05767g08020
Niben101Scf05767g08019.1	Niben101Scf05767g08019
Niben101Scf06990g00019.1	Niben101Scf06990g00019
Niben101Scf06990g00003.1	Niben101Scf06990g00003
Niben101Scf06990g00021.1	Niben101Scf06990g00021
Niben101Scf06990g00020.1	Niben101Scf06990g00020
Niben101Scf06990g00006.1	Niben101Scf06990g00006
Niben101Scf06139g00001.1	Niben101Scf06139g00001
Niben101Ctg10647g00002.1	Niben101Ctg10647g00002
Niben101Ctg15010g00002.1	Niben101Ctg15010g00002
Niben101Scf00418g02007.1	Niben101Scf00418g02007
Niben101Scf00418g02008.1	Niben101Scf00418g02008
Niben101Scf03486g00002.1	Niben101Scf03486g00002
Niben101Scf03486g01014.1	Niben101Scf03486g01014
Niben101Scf03486g01013.1	Niben101Scf03486g01013
Niben101Scf03486g01008.1	Niben101Scf03486g01008
Niben101Scf03486g01001.1	Niben101Scf03486g01001
Niben101Scf03486g02009.1	Niben101Scf03486g02009
Niben101Scf03486g02008.1	Niben101Scf03486g02008
Niben101Scf03486g02010.1	Niben101Scf03486g02010
Niben101Scf03486g03002.1	Niben101Scf03486g03002
Niben101Scf03486g03012.1	Niben101Scf03486g03012
Niben101Scf03486g03004.1	Niben101Scf03486g03004
Niben101Scf03486g03003.1	Niben101Scf03486g03003
Niben101Scf04286g00001.1	Niben101Scf04286g00001
Niben101Scf04286g00018.1	Niben101Scf04286g00018
